ID,title,author,publisher,first_published_year,language,cover_image
12949,Contes Français,"Buffum,  Douglas Labaree",Project Gutenberg, 2004,French,https://www.gutenberg.org/cache/epub/12949/pg12949.cover.medium.jpg
23717,Jabberwocky,"Carroll,  Lewis",Project Gutenberg, 2007,English,https://www.gutenberg.org/cache/epub/23717/pg23717.cover.medium.jpg
2559,"The Forsyte Saga, Volume I.The Man Of Property","Galsworthy,  John",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/2559/pg2559.cover.medium.jpg
32940,"Encyclopaedia Britannica, 11th Edition, ""England"" to ""English Finance""Volume 9, Slice 4",Various,Project Gutenberg, 2010,English,https://www.gutenberg.org/cache/epub/32940/pg32940.cover.medium.jpg
14872,The Tale of Squirrel Nutkin,"Potter,  Beatrix",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/14872/pg14872.cover.medium.jpg
205,"Walden, and On The Duty Of Civil Disobedience","Thoreau,  Henry David",Project Gutenberg, 1995,English,https://www.gutenberg.org/cache/epub/205/pg205.cover.medium.jpg
40686,Demonology and Devil-lore,"Conway,  Moncure Daniel",Project Gutenberg, 2012,English,https://www.gutenberg.org/cache/epub/40686/pg40686.cover.medium.jpg
41214,Totem and TabooResemblances Between the Psychic Lives of Savages and Neurotics,"Freud,  Sigmund",Project Gutenberg, 2012,English,https://www.gutenberg.org/cache/epub/41214/pg41214.cover.medium.jpg
74,"The Adventures of Tom Sawyer, Complete","Twain,  Mark",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/74/pg74.cover.medium.jpg
1549,Commentary on the Epistle to the Galatians,"Luther,  Martin",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1549/pg1549.cover.medium.jpg
48465,United States Steel: A Corporation with a Soul,"Cotter,  Arundel",Project Gutenberg, 2015,English,https://www.gutenberg.org/cache/epub/48465/pg48465.cover.medium.jpg
13437,Best Russian Short Stories,"Seltzer,  Thomas",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/13437/pg13437.cover.medium.jpg
21053,An anthology of German literature,"Thomas,  Calvin",Project Gutenberg, 2007,German,https://www.gutenberg.org/cache/epub/21053/pg21053.cover.medium.jpg
67799,The Book of the Courtier,"Castiglione,  Baldassarre,  conte",Project Gutenberg, 2022,English,https://www.gutenberg.org/cache/epub/67799/pg67799.cover.medium.jpg
17161,Max und Moritz: Eine Bubengeschichte in sieben Streichen,"Busch,  Wilhelm",Project Gutenberg, 2005,German,https://www.gutenberg.org/cache/epub/17161/pg17161.cover.medium.jpg
75120,Maehoe,"Leinster,  Murray",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75120/pg75120.cover.medium.jpg
1322,Leaves of Grass,"Whitman,  Walt",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1322/pg1322.cover.medium.jpg
8800,The divine comedy,Dante Alighieri,Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/8800/pg8800.cover.medium.jpg
23,"Narrative of the Life of Frederick Douglass, an American Slave","Douglass,  Frederick",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/23/pg23.cover.medium.jpg
34206,"The Thousand and One Nights, Vol. I.Commonly Called the Arabian Nights' Entertainments","Lane,  Edward William",Project Gutenberg, 2010,English,https://www.gutenberg.org/cache/epub/34206/pg34206.cover.medium.jpg
75209,The case of the Black Twenty-Two,"Flynn,  Brian",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75209/pg75209.cover.medium.jpg
20480,Palmistry for All,Cheiro,Project Gutenberg, 2007,English,https://www.gutenberg.org/cache/epub/20480/pg20480.cover.medium.jpg
2518,"The Hungry Stones, and Other Stories","Tagore,  Rabindranath",Project Gutenberg, 2001,English,https://www.gutenberg.org/cache/epub/2518/pg2518.cover.medium.jpg
2148,The Works of Edgar Allan Poe — Volume 2,"Poe,  Edgar Allan",Project Gutenberg, 2000,English,https://www.gutenberg.org/cache/epub/2148/pg2148.cover.medium.jpg
27200,Fairy Tales of Hans Christian Andersen,"Andersen,  H. C. (Hans Christian)",Project Gutenberg, 2008,English,https://www.gutenberg.org/cache/epub/27200/pg27200.cover.medium.jpg
14833,"Varney the Vampire; Or, the Feast of Blood","Prest,  Thomas Peckett",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/14833/pg14833.cover.medium.jpg
244,A Study in Scarlet,"Doyle,  Arthur Conan",Project Gutenberg, 1995,English,https://www.gutenberg.org/cache/epub/244/pg244.cover.medium.jpg
27083,The Subjection of Women,"Mill,  John Stuart",Project Gutenberg, 2008,English,https://www.gutenberg.org/cache/epub/27083/pg27083.cover.medium.jpg
35,The Time Machine,"Wells,  H. G. (Herbert George)",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/35/pg35.cover.medium.jpg
6737,The Social Cancer: A Complete English Version of Noli Me Tangere,"Rizal,  José",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/6737/pg6737.cover.medium.jpg
1508,The Taming of the Shrew,"Shakespeare,  William",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1508/pg1508.cover.medium.jpg
69683,Men without women,"Hemingway,  Ernest",Project Gutenberg, 2023,English,https://www.gutenberg.org/cache/epub/69683/pg69683.cover.medium.jpg
17989,"Le comte de Monte-Cristo, Tome I","Dumas,  Alexandre",Project Gutenberg, 2006,French,https://www.gutenberg.org/cache/epub/17989/pg17989.cover.medium.jpg
28233,Philosophiae Naturalis Principia Mathematica,"Newton,  Isaac",Project Gutenberg, 2009,Latin,https://www.gutenberg.org/cache/epub/28233/pg28233.cover.medium.jpg
15263,"The Underground RailroadA Record of Facts, Authentic Narratives, Letters, &c., Narrating the Hardships, Hair-Breadth Escapes and Death Struggles of the Slaves in Their Efforts for Freedom, As Related by Themselves and Others, or Witnessed by the Author.","Still,  William",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/15263/pg15263.cover.medium.jpg
75161,The book of the American Indian,"Garland,  Hamlin",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75161/pg75161.cover.medium.jpg
1676,Alcibiades I,Plato (spurious and doubtful works),Project Gutenberg, 1999,English,https://www.gutenberg.org/cache/epub/1676/pg1676.cover.medium.jpg
10827,Discourses on the First Decade of Titus Livius,"Machiavelli,  Niccolò",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/10827/pg10827.cover.medium.jpg
62,A Princess of Mars,"Burroughs,  Edgar Rice",Project Gutenberg, 1993,English,https://www.gutenberg.org/cache/epub/62/pg62.cover.medium.jpg
31100,The Complete Project Gutenberg Works of Jane AustenA Linked Index of all PG Editions of Jane Austen,"Austen,  Jane",Project Gutenberg, 2010,English,https://www.gutenberg.org/cache/epub/31100/pg31100.cover.medium.jpg
75248,Pegasus :  problems of transportation,"Fuller,  J. F. C. (John Frederick Charles)",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75248/pg75248.cover.medium.jpg
45304,"The City of God, Volume I","Augustine,  Saint,  Bishop of Hippo",Project Gutenberg, 2014,English,https://www.gutenberg.org/cache/epub/45304/pg45304.cover.medium.jpg
23078,Murder at Bridge,"Austin,  Anne",Project Gutenberg, 2007,English,https://www.gutenberg.org/cache/epub/23078/pg23078.cover.medium.jpg
67961,El arte de amar,Ovid,Project Gutenberg, 2022,Spanish,https://www.gutenberg.org/cache/epub/67961/pg67961.cover.medium.jpg
792,"Wieland; Or, The Transformation: An American Tale","Brown,  Charles Brockden",Project Gutenberg, 1997,English,https://www.gutenberg.org/cache/epub/792/pg792.cover.medium.jpg
41445,"Frankenstein; Or, The Modern Prometheus","Shelley,  Mary Wollstonecraft",Project Gutenberg, 2012,English,https://www.gutenberg.org/cache/epub/41445/pg41445.cover.medium.jpg
57342,The Lives and Opinions of Eminent Philosophers,Diogenes Laertius,Project Gutenberg, 2018,English,https://www.gutenberg.org/cache/epub/57342/pg57342.cover.medium.jpg
75233,Dragon moon,"Kuttner,  Henry",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75233/pg75233.cover.medium.jpg
33900,"Principles of Orchestration, with Musical Examples Drawn from His Own Works","Rimsky-Korsakov,  Nikolay",Project Gutenberg, 2010,English,https://www.gutenberg.org/cache/epub/33900/pg33900.cover.medium.jpg
141,Mansfield Park,"Austen,  Jane",Project Gutenberg, 1994,English,https://www.gutenberg.org/cache/epub/141/pg141.cover.medium.jpg
1524,"Hamlet, Prince of Denmark","Shakespeare,  William",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1524/pg1524.cover.medium.jpg
21593,Das Urteil: Eine Geschichte,"Kafka,  Franz",Project Gutenberg, 2007,German,https://www.gutenberg.org/cache/epub/21593/pg21593.cover.medium.jpg
25929,Daemonologie.,"James I,  King of England",Project Gutenberg, 2008,English,https://www.gutenberg.org/cache/epub/25929/pg25929.cover.medium.jpg
20228,Noli Me Tangere,"Rizal,  José",Project Gutenberg, 2006,Tagalog,https://www.gutenberg.org/cache/epub/20228/pg20228.cover.medium.jpg
5160,The Mabinogion,"Schreiber,  Charlotte,  Lady",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/5160/pg5160.cover.medium.jpg
815,Democracy in America — Volume 1,"Tocqueville,  Alexis de",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/815/pg815.cover.medium.jpg
45502,How the Other Half Lives: Studies Among the Tenements of New York,"Riis,  Jacob A. (Jacob August)",Project Gutenberg, 2014,English,https://www.gutenberg.org/cache/epub/45502/pg45502.cover.medium.jpg
383,"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy","Goldsmith,  Oliver",Project Gutenberg, 1995,English,https://www.gutenberg.org/cache/epub/383/pg383.cover.medium.jpg
696,The Castle of Otranto,"Walpole,  Horace",Project Gutenberg, 1996,English,https://www.gutenberg.org/cache/epub/696/pg696.cover.medium.jpg
946,Lady Susan,"Austen,  Jane",Project Gutenberg, 1997,English,https://www.gutenberg.org/cache/epub/946/pg946.cover.medium.jpg
57303,La Divina Comedia,Dante Alighieri,Project Gutenberg, 2018,Spanish,https://www.gutenberg.org/cache/epub/57303/pg57303.cover.medium.jpg
8601,The Early Poems of Alfred Lord Tennyson,"Tennyson,  Alfred Tennyson,  Baron",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/8601/pg8601.cover.medium.jpg
23042,The TempestThe Works of William Shakespeare [Cambridge Edition] [9 vols.],"Shakespeare,  William",Project Gutenberg, 2007,English,https://www.gutenberg.org/cache/epub/23042/pg23042.cover.medium.jpg
100,The Complete Works of William Shakespeare,"Shakespeare,  William",Project Gutenberg, 1994,English,https://www.gutenberg.org/cache/epub/100/pg100.cover.medium.jpg
550,Silas Marner,"Eliot,  George",Project Gutenberg, 1996,English,https://www.gutenberg.org/cache/epub/550/pg550.cover.medium.jpg
5658,Lord Jim,"Conrad,  Joseph",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/5658/pg5658.cover.medium.jpg
50307,Fifteen sonnets of Petrarch,"Petrarca,  Francesco",Project Gutenberg, 2015,English,https://www.gutenberg.org/cache/epub/50307/pg50307.cover.medium.jpg
3333,Os Lusíadas,"Camões,  Luís de",Project Gutenberg, 2002,Portuguese,https://www.gutenberg.org/cache/epub/3333/pg3333.cover.medium.jpg
2488,Twenty Thousand Leagues Under the Seas: An Underwater Tour of the World,"Verne,  Jules",Project Gutenberg, 2001,English,https://www.gutenberg.org/cache/epub/2488/pg2488.cover.medium.jpg
7370,Second Treatise of Government,"Locke,  John",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/7370/pg7370.cover.medium.jpg
19104,Secret societies and subversive movements,"Webster,  Nesta Helen",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/19104/pg19104.cover.medium.jpg
19942,Candide,Voltaire,Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/19942/pg19942.cover.medium.jpg
507,Adam Bede,"Eliot,  George",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/507/pg507.cover.medium.jpg
1532,The Tragedy of King Lear,"Shakespeare,  William",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1532/pg1532.cover.medium.jpg
120,Treasure Island,"Stevenson,  Robert Louis",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/120/pg120.cover.medium.jpg
40409,Os Maias: episodios da vida romantica,"Queirós,  Eça de",Project Gutenberg, 2012,Portuguese,https://www.gutenberg.org/cache/epub/40409/pg40409.cover.medium.jpg
16269,Thought-Forms,"Besant,  Annie",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/16269/pg16269.cover.medium.jpg
78,Tarzan of the Apes,"Burroughs,  Edgar Rice",Project Gutenberg, 1993,English,https://www.gutenberg.org/cache/epub/78/pg78.cover.medium.jpg
14741,Духовные оды,"Derzhavin,  Gavriil Romanovich",Project Gutenberg, 2005,Russian,https://www.gutenberg.org/cache/epub/14741/pg14741.cover.medium.jpg
1400,Great Expectations,"Dickens,  Charles",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1400/pg1400.cover.medium.jpg
3201,Moby Word Lists,"Ward,  Grady",Project Gutenberg, 2002,English,https://www.gutenberg.org/cache/epub/3201/pg3201.cover.medium.jpg
209,The Turn of the Screw,"James,  Henry",Project Gutenberg, 1995,English,https://www.gutenberg.org/cache/epub/209/pg209.cover.medium.jpg
2040,Confessions of an English Opium-Eater,"De Quincey,  Thomas",Project Gutenberg, 2000,English,https://www.gutenberg.org/cache/epub/2040/pg2040.cover.medium.jpg
13529,"The Influence of Sea Power Upon History, 1660-1783","Mahan,  A. T. (Alfred Thayer)",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/13529/pg13529.cover.medium.jpg
2781,Just so stories,"Kipling,  Rudyard",Project Gutenberg, 2001,English,https://www.gutenberg.org/cache/epub/2781/pg2781.cover.medium.jpg
18735,The Little Red HenAn Old English Folk Tale,"Williams,  Florence White",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/18735/pg18735.cover.medium.jpg
57374,"Annals and Antiquities of Rajasthan, v. 1 of 3or the Central and Western Rajput States of India","Tod,  James",Project Gutenberg, 2018,English,https://www.gutenberg.org/cache/epub/57374/pg57374.cover.medium.jpg
7700,Lysistrata,Aristophanes,Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/7700/pg7700.cover.medium.jpg
2017,"Dhammapada, a Collection of Verses; Being One of the Canonical Books of the Buddhists","Müller,  F. Max (Friedrich Max)",Project Gutenberg, 1999,English,https://www.gutenberg.org/cache/epub/2017/pg2017.cover.medium.jpg
75069,From Tenderfoot to Golden Eaglet :  A Girl Scout story,"Blanchard,  Amy Ella",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75069/pg75069.cover.medium.jpg
161,Sense and Sensibility,"Austen,  Jane",Project Gutenberg, 1994,English,https://www.gutenberg.org/cache/epub/161/pg161.cover.medium.jpg
47677,"Ars Amatoria; or, The Art Of LoveLiterally Translated into English Prose, with Copious Notes",Ovid,Project Gutenberg, 2014,English,https://www.gutenberg.org/cache/epub/47677/pg47677.cover.medium.jpg
5402,1811 Dictionary of the Vulgar Tongue,"Grose,  Francis",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/5402/pg5402.cover.medium.jpg
3186,"The Mysterious Stranger, and Other Stories","Twain,  Mark",Project Gutenberg, 2008,English,https://www.gutenberg.org/cache/epub/3186/pg3186.cover.medium.jpg
73144,Lady Chatterley's lover,"Lawrence,  D. H. (David Herbert)",Project Gutenberg, 2024,English,https://www.gutenberg.org/cache/epub/73144/pg73144.cover.medium.jpg
1292,The Way of the World,"Congreve,  William",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1292/pg1292.cover.medium.jpg
65993,Scouting for Boys,"Baden-Powell of Gilwell,  Robert Stephenson Smyth Baden-Powell,  Baron",Project Gutenberg, 2021,English,https://www.gutenberg.org/cache/epub/65993/pg65993.cover.medium.jpg
15845,Florante at Laura,"Balagtas,  Francisco",Project Gutenberg, 2005,Tagalog,https://www.gutenberg.org/cache/epub/15845/pg15845.cover.medium.jpg
75244,The shadow of the Wolf,"Freeman,  R. Austin (Richard Austin)",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75244/pg75244.cover.medium.jpg
5,The United States Constitution,United States,Project Gutenberg, 1975,English,https://www.gutenberg.org/cache/epub/5/pg5.cover.medium.jpg
35323,Poezii,"Eminescu,  Mihai",Project Gutenberg, 2011,Romanian,https://www.gutenberg.org/cache/epub/35323/pg35323.cover.medium.jpg
1695,The Man Who Was Thursday: A Nightmare,"Chesterton,  G. K. (Gilbert Keith)",Project Gutenberg, 1999,English,https://www.gutenberg.org/cache/epub/1695/pg1695.cover.medium.jpg
24162,二刻拍案惊奇,"Ling,  Mengchu",Project Gutenberg, 2008,Chinese,https://www.gutenberg.org/cache/epub/24162/pg24162.cover.medium.jpg
28842,"Don Quixote, Volume 1","Cervantes Saavedra,  Miguel de",Project Gutenberg, 2009,English,https://www.gutenberg.org/cache/epub/28842/pg28842.cover.medium.jpg
25323,狐狸緣全傳,"Zuiyueshanren,  active 1804-1876",Project Gutenberg, 2008,Chinese,https://www.gutenberg.org/cache/epub/25323/pg25323.cover.medium.jpg
59844,The Science of Getting Rich,"Wattles,  W. D.",Project Gutenberg, 2019,English,https://www.gutenberg.org/cache/epub/59844/pg59844.cover.medium.jpg
23218,The Red Room,"Wells,  H. G. (Herbert George)",Project Gutenberg, 2007,English,https://www.gutenberg.org/cache/epub/23218/pg23218.cover.medium.jpg
15,"Moby-Dick; or, The Whale","Melville,  Herman",Project Gutenberg, 1991,English,https://www.gutenberg.org/cache/epub/15/pg15.cover.medium.jpg
3796,Rilla of Ingleside,"Montgomery,  L. M. (Lucy Maud)",Project Gutenberg, 2003,English,https://www.gutenberg.org/cache/epub/3796/pg3796.cover.medium.jpg
1251,Le Morte d'Arthur: Volume 1,"Malory,  Thomas,  Sir",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1251/pg1251.cover.medium.jpg
6081,Biographia Literaria,"Coleridge,  Samuel Taylor",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/6081/pg6081.cover.medium.jpg
17157,Gulliver's Travels into Several Remote Regions of the World,"Swift,  Jonathan",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/17157/pg17157.cover.medium.jpg
20224,The Invisible Government,"Smoot,  Dan",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/20224/pg20224.cover.medium.jpg
45631,"Twelve Years a SlaveNarrative of Solomon Northup, a Citizen of New-York, Kidnapped in Washington City in 1841, and Rescued in 1853, from a Cotton Plantation near the Red River in Louisiana","Northup,  Solomon",Project Gutenberg, 2014,English,https://www.gutenberg.org/cache/epub/45631/pg45631.cover.medium.jpg
75287,Bird studies with a camera :  with introductory chapters on the outfit and methods of the bird photographer,"Chapman,  Frank M. (Frank Michler)",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75287/pg75287.cover.medium.jpg
42,The Strange Case of Dr. Jekyll and Mr. Hyde,"Stevenson,  Robert Louis",Project Gutenberg, 1992,English,https://www.gutenberg.org/cache/epub/42/pg42.cover.medium.jpg
1656,Apology,Plato,Project Gutenberg, 1999,English,https://www.gutenberg.org/cache/epub/1656/pg1656.cover.medium.jpg
233,Sister Carrie: A Novel,"Dreiser,  Theodore",Project Gutenberg, 1995,English,https://www.gutenberg.org/cache/epub/233/pg233.cover.medium.jpg
10554,"Right Ho, Jeeves","Wodehouse,  P. G. (Pelham Grenville)",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/10554/pg10554.cover.medium.jpg
28497,Myths of the Norsemen: From the Eddas and Sagas,"Guerber,  H. A. (Hélène Adeline)",Project Gutenberg, 2009,English,https://www.gutenberg.org/cache/epub/28497/pg28497.cover.medium.jpg
376,"A Journal of the Plague YearBeing Observations or Memorials of the Most Remarkable Occurrences, as Well Public as Private, Which Happened in London During the Last Great Visitation in 1665. Written by a Citizen Who Continued All the While in London","Defoe,  Daniel",Project Gutenberg, 2006,English,https://www.gutenberg.org/cache/epub/376/pg376.cover.medium.jpg
35899,The Philippines a Century Hence,"Rizal,  José",Project Gutenberg, 2011,English,https://www.gutenberg.org/cache/epub/35899/pg35899.cover.medium.jpg
2650,Du côté de chez Swann,"Proust,  Marcel",Project Gutenberg, 2001,French,https://www.gutenberg.org/cache/epub/2650/pg2650.cover.medium.jpg
7452,Autobiography of a Yogi,"Yogananda,  Paramahansa",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/7452/pg7452.cover.medium.jpg
25525,"The Works of Edgar Allan Poe, The Raven EditionTable Of Contents And Index Of The Five Volumes","Poe,  Edgar Allan",Project Gutenberg, 2008,English,https://www.gutenberg.org/cache/epub/25525/pg25525.cover.medium.jpg
60093,Cane,"Toomer,  Jean",Project Gutenberg, 2019,English,https://www.gutenberg.org/cache/epub/60093/pg60093.cover.medium.jpg
54,The Marvelous Land of Oz,"Baum,  L. Frank (Lyman Frank)",Project Gutenberg, 1993,English,https://www.gutenberg.org/cache/epub/54/pg54.cover.medium.jpg
1093,The Beast in the Jungle,"James,  Henry",Project Gutenberg, 1997,English,https://www.gutenberg.org/cache/epub/1093/pg1093.cover.medium.jpg
59254,The Inimitable Jeeves,"Wodehouse,  P. G. (Pelham Grenville)",Project Gutenberg, 2019,English,https://www.gutenberg.org/cache/epub/59254/pg59254.cover.medium.jpg
36020,"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume I, Alabama Narratives",United States. Work Projects Administration,Project Gutenberg, 2011,English,https://www.gutenberg.org/cache/epub/36020/pg36020.cover.medium.jpg
1210,Kwaidan: Stories and Studies of Strange Things,"Hearn,  Lafcadio",Project Gutenberg, 1998,English,https://www.gutenberg.org/cache/epub/1210/pg1210.cover.medium.jpg
675,American Notes,"Dickens,  Charles",Project Gutenberg, 1996,English,https://www.gutenberg.org/cache/epub/675/pg675.cover.medium.jpg
75157,The Bishop murder case,"Van Dine,  S. S.",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75157/pg75157.cover.medium.jpg
730,Oliver Twist,"Dickens,  Charles",Project Gutenberg, 1996,English,https://www.gutenberg.org/cache/epub/730/pg730.cover.medium.jpg
4507,As a man thinketh,"Allen,  James",Project Gutenberg, 2003,English,https://www.gutenberg.org/cache/epub/4507/pg4507.cover.medium.jpg
20265,Anne of the Island,"Montgomery,  L. M. (Lucy Maud)",Project Gutenberg, 2007,English,https://www.gutenberg.org/cache/epub/20265/pg20265.cover.medium.jpg
17116,"Ang Liham ni Dr. Jose Rizal sa mga Kadalagahan sa Malolos, Bulakan","Rizal,  José",Project Gutenberg, 2005,Tagalog,https://www.gutenberg.org/cache/epub/17116/pg17116.cover.medium.jpg
75229,The flying carpet,"Asquith,  Cynthia,  Lady",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75229/pg75229.cover.medium.jpg
58804,"Die Deutschen Familiennamen, geschichtlich, geographisch, sprachlich","Heintze,  Albert",Project Gutenberg, 2019,German,https://www.gutenberg.org/cache/epub/58804/pg58804.cover.medium.jpg
45109,The Enchiridion,Epictetus,Project Gutenberg, 2014,English,https://www.gutenberg.org/cache/epub/45109/pg45109.cover.medium.jpg
36077,"De Nederlandsche Geslachtsnamen in Oorsprong, Geschiedenis en Beteekenis","Winkler,  Johan",Project Gutenberg, 2011,Dutch,https://www.gutenberg.org/cache/epub/36077/pg36077.cover.medium.jpg
16992,On the King's Service: Inward Glimpses of Men at Arms,"Logan,  Innes",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/16992/pg16992.cover.medium.jpg
57421,"Rockets, Missiles, and Spacecraft of the National Air and Space Museum, Smithsonian Institution","Murphy,  Lynne C.",Project Gutenberg, 2018,English,https://www.gutenberg.org/cache/epub/57421/pg57421.cover.medium.jpg
36098,The Flowers of Evil,"Baudelaire,  Charles",Project Gutenberg, 2011,English,https://www.gutenberg.org/cache/epub/36098/pg36098.cover.medium.jpg
767,Agnes Grey,"Brontë,  Anne",Project Gutenberg, 1996,English,https://www.gutenberg.org/cache/epub/767/pg767.cover.medium.jpg
623,"The Battle of the Books, and other Short Pieces","Swift,  Jonathan",Project Gutenberg, 1996,English,https://www.gutenberg.org/cache/epub/623/pg623.cover.medium.jpg
766,David Copperfield,"Dickens,  Charles",Project Gutenberg, 1996,English,https://www.gutenberg.org/cache/epub/766/pg766.cover.medium.jpg
1929,The School for Scandal,"Sheridan,  Richard Brinsley",Project Gutenberg, 1999,English,https://www.gutenberg.org/cache/epub/1929/pg1929.cover.medium.jpg
44125,"The Histories of Polybius, Vol. 1 (of 2)",Polybius,Project Gutenberg, 2013,English,https://www.gutenberg.org/cache/epub/44125/pg44125.cover.medium.jpg
63256,The American Diary of a Japanese Girl,"Noguchi,  Yoné",Project Gutenberg, 2020,English,https://www.gutenberg.org/cache/epub/63256/pg63256.cover.medium.jpg
16643,Essays by Ralph Waldo Emerson,"Emerson,  Ralph Waldo",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/16643/pg16643.cover.medium.jpg
35123,"The Ladies' Book of Etiquette, and Manual of PolitenessA Complete Hand Book for the Use of the Lady in Polite Society","Hartley,  Florence",Project Gutenberg, 2011,English,https://www.gutenberg.org/cache/epub/35123/pg35123.cover.medium.jpg
21160,Songs of Innocence and of Experience,"Blake,  William",Project Gutenberg, 2007,English,https://www.gutenberg.org/cache/epub/21160/pg21160.cover.medium.jpg
20321,"A Brief Account of the Destruction of the IndiesOr, a faithful NARRATIVE OF THE Horrid and Unexampled Massacres, Butcheries, and all manner of Cruelties, that Hell and Malice could invent, committed by the Popish Spanish Party on the inhabitants of West-India, TOGETHER With the Devastations of several Kingdoms in America by Fire and Sword, for the space of Forty and Two Years, from the time of its first Discovery by them.","Casas,  Bartolomé de las",Project Gutenberg, 2007,English,https://www.gutenberg.org/cache/epub/20321/pg20321.cover.medium.jpg
39784,"Mother Goose's Nursery RhymesA Collection of Alphabets, Rhymes, Tales, and Jingles","Gilbert,  John",Project Gutenberg, 2012,English,https://www.gutenberg.org/cache/epub/39784/pg39784.cover.medium.jpg
26471,Spoon River Anthology,"Masters,  Edgar Lee",Project Gutenberg, 2008,English,https://www.gutenberg.org/cache/epub/26471/pg26471.cover.medium.jpg
674,Plutarch: Lives of the noble Grecians and Romans,Plutarch,Project Gutenberg, 1996,English,https://www.gutenberg.org/cache/epub/674/pg674.cover.medium.jpg
2981,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Complete","Casanova,  Giacomo",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/2981/pg2981.cover.medium.jpg
75156,Where sunlight falls,"Collie,  Ruth",Project Gutenberg, 2025,English,https://www.gutenberg.org/cache/epub/75156/pg75156.cover.medium.jpg
9334,"The Spectator, Volume 1Eighteenth-Century Periodical Essays","Addison,  Joseph",Project Gutenberg, 2005,English,https://www.gutenberg.org/cache/epub/9334/pg9334.cover.medium.jpg
64317,The Great Gatsby,"Fitzgerald,  F. Scott (Francis Scott)",Project Gutenberg, 2021,English,https://www.gutenberg.org/cache/epub/64317/pg64317.cover.medium.jpg
8525,"Eve's Diary, Complete","Twain,  Mark",Project Gutenberg, 2004,English,https://www.gutenberg.org/cache/epub/8525/pg8525.cover.medium.jpg
31971,"O crime do padre Amaro, scenas da vida devota","Queirós,  Eça de",Project Gutenberg, 2010,Portuguese,https://www.gutenberg.org/cache/epub/31971/pg31971.cover.medium.jpg
35461,A Short History of the World,"Wells,  H. G. (Herbert George)",Project Gutenberg, 2011,English,https://www.gutenberg.org/cache/epub/35461/pg35461.cover.medium.jpg
